MOUSE.ENTREZ.ID	MOUSE.GENE.NAME	HUMAN.ENTREZ.ID	HUMAN.GENE.NAME	ZIV_synapse	ZIV_full	BIESMANN_2014	FILIOU	CHANG.2015	DAHLHAUS.2011	DISTLER_2014	KOHANSAL.NODEHI_2016	HEO_2018	ALFIERI_2017	GONZALEZ_LOZANO_2016	LIU_2014
54721	Tyk2	7297	TYK2	0	0	0	0	0	0	1	0	0	0	0	0
30057	Timm8b	26521	TIMM8B	0	0	0	0	0	0	1	1	0	0	0	0
14824	Grn	2896	GRN	0	0	0	0	0	0	1	1	0	0	0	1
320560	Dennd5b	160518	DENND5B	0	0	0	0	0	0	1	0	0	0	0	0
66511	Chtop	26097	CHTOP	0	0	0	0	0	0	1	0	0	0	0	0
76899	Golga1	2800	GOLGA1	0	0	0	0	0	0	1	0	0	0	0	0
20630	Snrpc	6631	SNRPC	0	0	0	0	0	0	1	0	0	0	0	0
18160	Npr1	4881	NPR1	0	0	0	0	0	0	1	0	0	0	0	0
13992	Khdrbs3	10656	KHDRBS3	0	0	0	0	0	0	1	0	0	0	0	0
70729	Nos1ap	9722	NOS1AP	0	0	0	0	0	0	1	0	0	0	0	0
69094	Tmem160	54958	TMEM160	0	0	0	0	0	0	1	1	0	0	0	0
68350	Mul1	79594	MUL1	0	0	0	0	0	0	1	1	0	0	0	0
432486	Gnptab	79158	GNPTAB	0	0	0	0	0	0	1	0	0	0	0	0
30841	Kdm2b	84678	KDM2B	0	0	0	0	0	0	1	0	0	0	0	0
16688	Krt6b	3854	KRT6B	0	0	0	0	0	0	1	0	0	0	0	0
217335	Fbf1	85302	FBF1	0	0	0	0	0	0	1	0	0	0	0	0
269254	Setx	23064	SETX	0	0	0	0	0	0	1	0	0	0	0	0
15360	Hmgcs2	3158	HMGCS2	0	0	0	0	0	0	1	1	0	0	0	0
56551	Txn2	25828	TXN2	0	0	0	0	0	0	1	1	1	0	1	0
17933	Myt1l	23040	MYT1L	0	0	0	0	0	0	1	1	0	0	0	0
110796	Tshz1	10194	TSHZ1	0	0	0	0	0	0	1	0	0	0	0	0
319939	Tns3	64759	TNS3	0	0	0	0	0	0	1	0	0	0	0	0
68055	Atp5s	27109	ATP5S	0	0	0	0	0	0	1	1	1	0	0	0
66973	Mrps18b	28973	MRPS18B	0	0	0	0	0	0	1	1	0	0	0	0
224619	Traf7	84231	TRAF7	0	0	0	0	0	0	1	0	0	0	0	0
382014	Ano8	57719	ANO8	0	0	0	0	0	0	1	1	0	0	1	0
68463	Mrpl14	64928	MRPL14	0	0	0	0	0	0	1	1	0	0	0	0
109077	Ints5	80789	INTS5	0	0	0	0	0	0	1	0	0	0	0	0
66310	Dpy30	84661	DPY30	0	0	0	0	0	0	1	1	0	0	0	0
71147	Oxsm	54995	OXSM	0	0	0	0	0	0	1	1	1	0	0	0
107951	Cdk9	1025	CDK9	0	0	0	0	0	0	1	0	0	0	0	0
213773	Tbl3	10607	TBL3	0	0	0	0	0	0	1	0	0	0	0	0
16330	Inpp5b	3633	INPP5B	0	0	0	0	0	0	1	0	0	0	0	0
71999	Fbxo22	26263	FBXO22	0	0	0	0	0	0	1	0	0	0	0	0
17685	Msh2	4436	MSH2	0	0	0	0	0	0	1	0	0	0	0	0
216767	Mrpl22	29093	MRPL22	0	0	0	0	0	0	1	1	1	0	0	0
11350	Abl1	25	ABL1	0	0	0	0	0	0	1	0	0	0	0	0
76594	Dnajc18	202052	DNAJC18	0	0	0	0	0	0	1	0	0	0	0	0
68133	Gcsh	2653	GCSH	0	0	0	0	0	0	1	1	0	0	0	0
16834	Cog1	9382	COG1	0	0	0	0	0	0	1	0	0	0	0	0
54614	Prpf40b	25766	PRPF40B	0	0	0	0	0	0	1	0	0	0	0	0
19378	Aldh1a2	8854	ALDH1A2	0	0	0	0	0	0	1	0	0	0	0	0
69702	Ndufaf1	51103	NDUFAF1	0	0	0	0	0	0	1	1	1	0	0	0
327655	Ppip5k1	9677	PPIP5K1	0	0	0	0	0	0	1	1	0	0	0	0
68499	Mrpl53	116540	MRPL53	0	0	0	0	0	0	1	1	1	0	0	0
319177	Hist1h2ba	255626	HIST1H2BA	0	0	0	0	0	0	1	0	0	0	1	0
26942	Spag1	6674	SPAG1	0	0	0	0	0	0	1	0	0	0	0	0
71492	Bbs7	55212	BBS7	0	0	0	0	0	0	1	0	0	0	0	0
21915	Dtymk	1841	DTYMK	0	0	0	0	0	0	1	1	1	0	0	0
212632	Iffo2	126917	IFFO2	0	0	0	0	0	0	1	0	0	0	0	0
52357	Wwc2	80014	WWC2	0	0	0	0	0	0	1	0	0	0	0	0
18596	Pdgfrb	5159	PDGFRB	0	0	0	0	0	0	1	0	0	0	0	0
319801	Tigar	57103	TIGAR	0	0	0	0	0	0	1	1	0	0	0	0
71718	Telo2	9894	TELO2	0	0	0	0	0	0	1	0	0	0	0	0
109093	Rars2	57038	RARS2	0	0	0	0	0	0	1	1	1	0	0	0
12816	Col12a1	1303	COL12A1	0	0	0	0	0	0	1	0	0	0	0	0
234094	Arhgef10	9639	ARHGEF10	0	0	0	0	0	0	1	0	0	0	0	0
70208	Med23	9439	MED23	0	0	0	0	0	0	1	1	0	0	0	0
67684	Luc7l3	51747	LUC7L3	0	0	0	0	0	0	1	0	0	0	0	0
19025	Ctsa	5476	CTSA	0	0	0	0	0	0	1	1	0	0	1	0
20842	Stag1	10274	STAG1	0	0	0	0	0	0	1	0	0	1	0	0
68611	Mrpl28	10573	MRPL28	0	0	0	0	0	0	1	1	0	0	0	0
11994	Pcdh15	65217	PCDH15	0	0	0	0	0	0	1	0	0	0	0	0
109151	Chd9	80205	CHD9	0	0	0	0	0	0	1	0	0	0	0	0
110052	Dek	7913	DEK	0	0	0	0	0	0	1	1	0	0	0	0
14020	Evi5	7813	EVI5	0	0	0	0	0	0	1	0	0	0	0	0
68626	Elac2	60528	ELAC2	0	0	0	0	0	0	1	1	0	0	0	0
66407	Mrps15	64960	MRPS15	0	0	0	0	0	0	1	1	0	0	0	0
22637	Zap70	7535	ZAP70	0	0	0	0	0	0	1	0	0	0	0	0
100504195	Micalcl	84953	MICALCL	0	0	0	0	0	0	1	0	0	0	0	0
19652	Rbm3	5935	RBM3	0	0	0	0	0	0	1	0	0	0	0	0
20826	Nhp2l1	4809	SNU13	0	0	0	0	0	0	1	1	0	0	0	0
17978	Ncoa2	10499	NCOA2	0	0	0	0	0	0	1	0	0	0	0	0
66230	Mrps28	28957	MRPS28	0	0	0	0	0	0	1	1	0	0	0	0
18627	Per2	8864	PER2	0	0	0	0	0	0	1	0	0	0	0	0
64660	Mrps24	64951	MRPS24	0	0	0	0	0	0	1	1	0	0	0	0
102060	Gadd45gip1	90480	GADD45GIP1	0	0	0	0	0	0	1	1	0	0	0	0
14548	Mrps33	51650	MRPS33	0	0	0	0	0	0	1	1	0	0	0	0
77011	Ticrr	90381	TICRR	0	0	0	0	0	0	1	0	0	0	0	0
67241	Smc6	79677	SMC6	0	0	0	0	0	0	1	0	0	0	0	0
83672	Sytl3	94120	SYTL3	0	0	0	0	0	0	1	0	0	0	0	0
381201	Ap5b1	91056	AP5B1	0	0	0	0	0	0	1	0	0	0	0	0
81000	Rad54l2	23132	RAD54L2	0	0	0	0	0	0	1	0	0	0	0	0
228790	Asxl1	171023	ASXL1	0	0	0	0	0	0	1	0	0	0	0	0
224088	Atp13a3	79572	ATP13A3	0	0	0	0	0	0	1	0	0	0	0	0
224697	Adamts10	81794	ADAMTS10	0	0	0	0	0	0	1	0	0	0	0	0
78658	Ncapd3	23310	NCAPD3	0	0	0	0	0	0	1	0	0	0	0	0
12833	Col6a1	1291	COL6A1	0	0	0	0	0	0	1	0	0	0	0	0
620292	Cntnap5c	NA	NA	0	0	0	0	0	0	1	0	0	0	0	0
13067	Cyct	360163	CYCTP	0	0	0	0	0	0	1	0	0	0	0	0
71990	Ddx54	79039	DDX54	0	0	0	0	0	0	1	0	0	0	0	0
76131	Depdc1a	55635	DEPDC1	0	0	0	0	0	0	1	0	0	0	0	0
22592	Ercc5	2073	ERCC5	0	0	0	0	0	0	1	0	0	0	0	0
74190	Exoc3l4	91828	EXOC3L4	0	0	0	0	0	0	1	0	0	0	0	0
320159	Fam179a	165186	FAM179A	0	0	0	0	0	0	1	0	0	0	0	0
328108	Fam179b	23116	FAM179B	0	0	0	0	0	0	1	0	0	0	0	0
58227	Fam184b	27146	FAM184B	0	0	0	0	0	0	1	0	0	0	0	0
14380	G6pd2	NA	NA	0	0	0	0	0	0	1	0	0	0	0	0
241391	Galnt5	11227	GALNT5	0	0	0	0	0	0	1	0	0	0	0	0
229593	Golph3l	55204	GOLPH3L	0	0	0	0	0	0	1	0	0	0	0	0
76022	Gon4l	54856	GON4L	0	0	0	0	0	0	1	0	0	0	0	0
78249	Adgrf4	221393	ADGRF4	0	0	0	0	0	0	1	0	0	0	0	0
14772	Grk4	2868	GRK4	0	0	0	0	0	0	1	0	0	0	0	0
76758	Gsdma2	NA	NA	0	0	0	0	0	0	1	0	0	0	0	0
56055	Gtpbp2	54676	GTPBP2	0	0	0	0	0	0	1	0	0	0	0	0
107970	Hist1h1t	3010	HIST1H1T	0	0	0	0	0	0	1	0	0	0	0	0
77605	H2afv	94239	H2AFV	0	0	0	0	0	0	1	0	0	0	0	0
15126	Hba-x	3050	HBZ	0	0	0	0	0	0	1	0	0	0	0	0
117599	Helb	92797	HELB	0	0	0	0	0	0	1	0	0	0	0	0
15201	Hells	3070	HELLS	0	0	0	0	0	0	1	0	0	0	0	0
170833	Hook2	29911	HOOK2	0	0	0	0	0	0	1	0	0	0	0	0
66235	Eif1ax	1964	EIF1AX	0	0	0	0	0	0	1	1	1	0	0	0
225289	AW554918	57536	KIAA1328	0	0	0	0	0	0	1	0	0	0	0	0
544678	Cfap74	85452	CFAP74	0	0	0	0	0	0	1	0	0	0	0	0
16663	Krt13	3860	KRT13	0	0	0	0	0	0	1	0	0	0	0	1
16667	Krt17	3872	KRT17	0	0	0	0	0	0	1	0	0	0	0	1
16538	Kcns1	3787	KCNS1	0	0	0	0	0	0	1	0	0	0	0	0
338523	Kdm7a	80853	KDM7A	0	0	0	0	0	0	1	0	0	0	0	0
286942	Kif19a	124602	KIF19	0	0	0	0	0	0	1	0	0	0	0	0
53622	Krt85	3891	KRT85	0	0	0	0	0	0	1	0	0	0	0	1
16833	Ldhc	3948	LDHC	0	0	0	0	0	0	1	0	0	0	0	0
11687	Alox15	246	ALOX15	0	0	0	0	0	0	1	0	0	0	0	0
217366	Lrrc45	201255	LRRC45	0	0	0	0	0	0	1	0	0	0	0	1
71710	Lrrcc1	85444	LRRCC1	0	0	0	0	0	0	1	1	0	0	0	0
270672	Map3k15	389840	MAP3K15	0	0	0	0	0	0	1	0	0	0	0	0
26390	Mapkbp1	23005	MAPKBP1	0	0	0	0	0	0	1	0	0	0	0	0
17776	Mast2	23139	MAST2	0	0	0	0	0	0	1	0	0	0	0	0
68279	Mcoln2	255231	MCOLN2	0	0	0	0	0	0	1	0	0	0	0	0
244049	Mctp2	55784	MCTP2	0	0	0	0	0	0	1	0	0	0	0	0
18671	Abcb1a	5243	ABCB1	0	0	0	0	0	0	1	0	0	0	0	0
23939	Mapk7	5598	MAPK7	0	0	0	0	0	0	1	0	0	0	0	0
65964	Zak	51776	ZAK	0	0	0	0	0	0	1	0	0	0	0	0
17540	Mrvi1	10335	MRVI1	0	0	0	0	0	0	1	0	0	0	0	0
68051	Nutf2	10204	NUTF2	0	0	0	0	0	0	1	1	0	0	1	0
17717	mt-Nd2	4536	ND2	0	0	0	0	0	0	1	0	0	1	0	0
104570	Smek2	57223	PPP4R3B	0	0	0	0	0	0	1	0	0	0	0	0
271844	Pla2g4f	255189	PLA2G4F	0	0	0	0	0	0	1	0	0	0	0	0
226356	Cfap221	200373	CFAP221	0	0	0	0	0	0	1	0	0	0	0	0
224824	Pex6	5190	PEX6	0	0	0	0	0	0	1	1	0	0	0	0
320595	Phf8	23133	PHF8	0	0	0	0	0	0	1	0	0	0	0	0
83946	Phip	55023	PHIP	0	0	0	0	0	0	1	0	0	0	0	0
320207	Pik3r5	23533	PIK3R5	0	0	0	0	0	0	1	0	0	0	0	0
84094	Plvap	83483	PLVAP	0	0	0	0	0	0	1	0	0	0	0	0
69675	Pxdn	7837	PXDN	0	0	0	0	0	0	1	0	0	0	0	0
19713	Ret	5979	RET	0	0	0	0	0	0	1	0	0	0	0	0
228482	Arhgap11a	9824	ARHGAP11A	0	0	0	0	0	0	1	0	0	0	0	0
104215	Rhoq	23433	RHOQ	0	0	0	0	0	0	1	0	0	0	0	0
27397	Mrpl17	63875	MRPL17	0	0	0	0	0	0	1	1	0	0	0	0
67681	Mrpl18	29074	MRPL18	0	0	0	0	0	0	1	1	0	0	0	0
66047	Mrpl54	116541	MRPL54	0	0	0	0	0	0	1	1	0	0	0	0
19656	Rbmxl1	494115	RBMXL1	0	0	0	0	0	0	1	1	0	0	0	0
271209	Rp1l1	94137	RP1L1	0	0	0	0	0	0	1	0	0	0	0	0
121022	Mrps6	64968	MRPS6	0	0	0	0	0	0	1	1	0	0	0	0
66292	Mrps21	54460	MRPS21	0	0	0	0	0	0	1	1	0	0	0	0
20482	Skil	6498	SKIL	0	0	0	0	0	0	1	0	0	0	0	0
208169	Slc9c1	285335	SLC9C1	0	0	0	0	0	0	1	0	0	0	0	0
227644	Snapc4	6621	SNAPC4	0	0	0	0	0	0	1	0	0	0	0	0
20678	Sox5	6660	SOX5	0	0	0	0	0	0	1	0	0	0	0	0
219140	Spata13	221178	SPATA13	0	0	0	0	0	0	1	1	0	0	0	0
20843	Stag2	10735	STAG2	0	0	0	0	0	0	1	0	0	0	0	0
20868	Stk10	6793	STK10	0	0	0	0	0	0	1	0	0	0	0	0
269209	Stk36	27148	STK36	0	0	0	0	0	0	1	0	0	0	0	0
21340	Taf1b	9014	TAF1B	0	0	0	0	0	0	1	0	0	0	0	0
22144	Tuba3a	112714	TUBA3E	0	0	0	0	0	0	1	0	0	0	0	0
210544	Tbc1d31	93594	TBC1D31	0	0	0	0	0	0	1	0	0	0	0	0
381605	Tbc1d2	55357	TBC1D2	0	0	0	0	0	0	1	0	0	0	0	0
76916	Timmdc1	51300	TIMMDC1	0	0	0	0	0	0	1	1	0	0	0	0
105734	Tigd5	84948	TIGD5	0	0	0	0	0	0	1	0	0	0	0	0
228012	Tlk1	9874	TLK1	0	0	0	0	0	0	1	0	0	0	0	0
56407	Trpc4ap	26133	TRPC4AP	0	0	0	0	0	0	1	0	0	0	0	0
229644	Trim45	80263	TRIM45	0	0	0	0	0	0	1	0	0	0	0	0
101700	Trim68	55128	TRIM68	0	0	0	0	0	0	1	0	0	0	0	0
74052	Ttc21a	199223	TTC21A	0	0	0	0	0	0	1	0	0	0	0	0
216080	Ube2d1	7321	UBE2D1	0	0	0	0	0	0	1	1	0	0	0	0
195434	Utp14b	9724	UTP14C	0	0	0	0	0	0	1	0	0	0	0	0
14257	Flt4	2324	FLT4	0	0	0	0	0	0	1	0	0	0	0	0
626359	Wdr93	56964	WDR93	0	0	0	0	0	0	1	0	0	0	0	0
56449	Ybx3	8531	YBX3	0	0	0	0	0	0	1	0	0	0	0	0
110521	Hivep1	3096	HIVEP1	0	0	0	0	0	0	1	0	0	0	0	0
230590	Zyg11a	440590	ZYG11A	0	0	0	0	0	0	1	0	0	0	0	0
170749	Mtmr4	9110	MTMR4	0	0	0	0	0	0	1	0	0	0	0	0
70012	Cep85	64793	CEP85	0	0	0	0	0	0	1	0	0	0	0	0
240084	Cchcr1	54535	CCHCR1	0	0	0	0	0	0	1	0	0	0	0	0
67326	1700037H04Rik	54976	C20orf27	0	0	0	0	0	0	1	1	1	0	0	0
71952	2410016O06Rik	79697	C14orf169	0	0	0	0	0	0	1	0	0	0	0	0
18227	Nr4a2	4929	NR4A2	0	0	0	0	0	0	1	0	0	0	0	0
268973	Nlrc4	58484	NLRC4	0	0	0	0	0	0	1	0	0	0	0	0
66897	Naa16	79612	NAA16	0	0	0	0	0	0	1	0	0	0	0	0
71775	1300017J02Rik	NA	NA	0	0	0	0	0	0	1	0	0	0	0	0
140474	Muc4	4585	MUC4	0	0	0	0	0	0	1	0	0	0	0	0
78774	Cfap61	26074	CFAP61	0	0	0	0	0	0	1	0	0	0	0	0
68968	Cdan1	146059	CDAN1	0	0	0	0	0	0	1	0	0	0	0	0
381580	Ccdc27	148870	CCDC27	0	0	0	0	0	0	1	0	0	0	0	0
243510	Ccdc142	84865	CCDC142	0	0	0	0	0	0	1	0	0	0	0	0
70976	Ccdc105	126402	CCDC105	0	0	0	0	0	0	1	0	0	0	0	0
30951	Cbx8	57332	CBX8	0	0	0	0	0	0	1	0	0	0	0	0
78809	4930562C15Rik	342346	C16orf96	0	0	0	0	0	0	1	0	0	0	0	0
211064	Alkbh1	8846	ALKBH1	0	0	0	0	0	0	1	0	0	0	0	0
21823	Th	7054	TH	0	0	0	0	0	0	0	1	1	0	0	0
110257	Hba-a2	3039	HBA1	0	0	0	0	0	0	0	0	1	0	0	0
11423	Ache	43	ACHE	0	0	0	0	0	0	0	1	1	0	1	0
224630	Bnip1	662	BNIP1	0	0	0	0	0	0	0	1	1	0	0	0
12785	Cnbp	7555	CNBP	0	0	0	0	0	0	0	1	1	0	0	0
21371	Tbca	6902	TBCA	0	0	0	0	0	0	0	1	1	0	0	0
74840	Manf	7873	MANF	0	0	0	0	0	0	0	1	1	0	0	0
277414	Trp53i11	9537	TP53I11	0	0	0	0	0	0	0	1	1	0	1	0
26450	Rbbp9	10741	RBBP9	0	0	0	0	0	0	0	1	1	0	0	0
11534	Adk	132	ADK	0	0	0	0	0	0	0	1	1	0	1	0
17708	mt-Co1	4512	MT-CO1	0	0	0	0	0	0	0	1	1	1	0	1
66366	Ergic3	51614	ERGIC3	0	0	0	0	0	0	0	0	1	0	0	0
68477	Rmnd5a	64795	RMND5A	0	0	0	0	0	0	0	0	1	0	0	0
110265	Msra	4482	MSRA	0	0	0	0	0	0	0	1	1	0	0	0
76161	Lamp5	24141	LAMP5	0	0	0	0	0	0	0	1	1	0	0	0
27369	Dguok	1716	DGUOK	0	0	0	0	0	0	0	1	1	0	0	0
74125	Armc8	25852	ARMC8	0	0	0	0	0	0	0	1	1	0	0	0
67306	Zc2hc1a	51101	ZC2HC1A	0	0	0	0	0	0	0	1	1	0	1	0
66155	Ufc1	51506	UFC1	0	0	0	0	0	0	0	1	1	0	0	0
64657	Mrps10	55173	MRPS10	0	0	0	0	0	0	0	1	1	0	0	0
270162	Elmod1	55531	ELMOD1	0	0	0	0	0	0	0	1	1	0	0	0
218544	Sgtb	54557	SGTB	0	0	0	0	0	0	0	1	1	0	0	0
28040	D6Wsu163e	57102	C12orf4	0	0	0	0	0	0	0	1	1	0	0	0
71941	Cars2	79587	CARS2	0	0	0	0	0	0	0	1	1	0	0	0
73694	Ndufaf7	55471	NDUFAF7	0	0	0	0	0	0	0	1	1	0	0	0
105727	Slc38a1	81539	SLC38A1	0	0	0	0	0	0	0	1	1	0	0	0
229517	Slc25a44	9673	SLC25A44	0	0	0	0	0	0	0	1	1	0	0	0
69662	2310061I04Rik	221545	C6orf136	0	0	0	0	0	0	0	1	1	1	0	0
381045	Ccdc58	131076	CCDC58	0	0	0	0	0	0	0	1	1	0	0	0
399548	Scn4b	6330	SCN4B	0	0	0	0	0	0	0	0	1	0	0	0
20503	Slc16a7	9194	SLC16A7	0	0	0	0	0	0	0	1	1	0	0	0
12033	Bcap29	55973	BCAP29	0	0	0	0	0	0	0	1	1	0	0	0
72844	Kctd17	79734	KCTD17	0	0	0	0	0	0	0	1	1	0	0	0
75909	Vmp1	81671	VMP1	0	0	0	0	0	0	0	0	1	0	0	0
27357	Gyg	2992	GYG1	0	0	0	0	0	0	0	0	1	0	0	0
320495	Ipcef1	26034	IPCEF1	0	0	0	0	0	0	0	1	1	0	0	0
68565	Mrps18a	55168	MRPS18A	0	0	0	0	0	0	0	1	1	0	0	0
105000	Dnal1	83544	DNAL1	0	0	0	0	0	0	0	1	1	0	0	0
217149	Cisd3	284106	CISD3	0	0	0	0	0	0	0	1	1	0	1	0
67865	Rgs10	6001	RGS10	0	0	0	0	0	0	0	0	1	0	0	0
104418	Dgkz	8525	DGKZ	0	0	0	0	0	0	0	1	1	0	1	1
66212	Sec6b1	10952	SEC61B	0	0	0	0	0	0	0	1	1	0	0	0
26943	Serinc	10955	SERINC3	0	0	0	0	0	0	0	0	1	0	0	0
321007	Serac1	84947	SERAC1	0	0	0	0	0	0	0	1	1	0	0	0
78232	Trappc6b	122553	TRAPPC6B	0	0	0	0	0	0	0	1	1	0	0	0
433771	Micos10	440574	MICOS10	0	0	0	0	0	0	0	1	1	0	0	0
13162	Slc6a3	6531	SLC6A3	0	0	0	0	0	0	0	1	1	0	0	0
224530	Acat3	39	ACAT2	0	0	0	0	0	0	0	1	1	0	0	0
234733	Ddx19b	11269	DDX19B	0	0	0	0	0	0	0	1	1	0	0	0
234852	Chmp1a	5119	CHMP1A	0	0	0	0	0	0	0	1	1	0	0	0
76467	Msrb2	22921	MSRB2	0	0	0	0	0	0	0	1	1	0	0	0
244141	Nars2	79731	NARS2	0	0	0	0	0	0	0	1	1	0	0	0
11842	Arf3	377	ARF3	0	0	0	0	0	0	0	1	1	0	1	1
230751	Oscp1	127700	OSCP1	0	0	0	0	0	0	0	1	1	0	0	0
11881	Arsb	411	ARSB	0	0	0	0	0	0	0	1	1	0	1	0
75456	Prps1l1	221823	PRPS1L1	0	0	0	0	0	0	0	0	1	0	0	0
235415	Cplx3	594855	CPLX3	0	0	0	0	0	0	0	1	1	0	0	0
66278	Smim20	389203	SMIM20	0	0	0	0	0	0	0	0	1	0	0	0
434008	Tmem178b	100507421	TMEM178B	0	0	0	0	0	0	0	1	1	0	0	0
67713	Dnajc19	131118	DNAJC19	0	0	0	0	0	0	0	1	1	0	1	0
69046	Isca1	81689	ISCA1	0	0	0	0	0	0	0	1	1	0	0	0
260302	Gga3	23163	GGA3	0	0	0	0	0	0	0	1	1	0	0	1
433182	Eno1b	2023	ENO1	0	0	0	0	0	0	0	1	1	0	1	1
66488	Fam136a	84908	FAM136A	0	0	0	0	0	0	0	1	1	0	0	0
67861	Akr1b10	57016	AKR1B10	0	0	0	0	0	0	0	1	1	0	0	0
102635781	Gm38481	NA	NA	0	0	0	0	0	0	0	0	1	0	0	0
11615	Gm4737	NA	NA	0	0	0	0	0	0	0	0	1	0	0	0
666377	Gm8069	NA	NA	0	0	0	0	0	0	0	0	1	0	0	0
105940408	Gm20498	NA	NA	0	0	0	0	0	0	0	0	1	0	0	0
14860	Gsta4	2941	GSTA4	0	0	0	0	0	0	0	1	1	0	1	1
68436	Rpl34	6164	RPL34	0	0	0	0	0	0	0	0	1	0	0	0
56438	Rbx1	9978	RBX1	0	0	0	0	0	0	0	1	1	0	0	0
328099	Prps1l3	NA	NA	0	0	0	0	0	0	0	0	1	0	0	0
12457	Noct	25819	NOCT	0	0	0	0	0	0	0	1	1	0	0	0
213027	Evi5l	115704	EVI5L	0	0	0	0	0	0	0	1	1	0	0	0
546133	Gm5917	NA	NA	0	0	0	0	0	0	0	0	1	0	0	0
100043813	Rps27rt	NA	NA	0	0	0	0	0	0	0	0	1	0	0	0
22186	Uba52	7311	UBA52	0	0	0	0	0	0	0	1	1	0	0	0
22134	Tgoln1	NA	NA	0	0	0	0	0	0	0	0	1	0	0	0
504193	Npcd	NA	NA	0	0	0	0	0	0	0	0	1	0	0	0
14918	Gucy2d	3000	GUCY2D	0	0	0	0	0	0	0	1	0	0	0	0
75744	Svip	258010	SVIP	0	0	0	0	0	0	0	1	0	0	0	0
19376	Rab34	83871	RAB34	0	0	0	0	0	0	0	1	0	0	0	0
19395	Rasgrp2	10235	RASGRP2	0	0	0	0	0	0	0	1	0	1	1	0
19645	Rb1	5925	RB1	0	0	0	0	0	0	0	1	0	0	0	0
73205	C9orf72	203228	C9orf72	0	0	0	0	0	0	0	1	0	0	0	0
20787	Srebf1	6720	SREBF1	0	0	0	0	0	0	0	1	0	0	0	0
52653	Nudcd2	134492	NUDCD2	0	0	0	0	0	0	0	1	0	0	0	0
12176	Bnip3	664	BNIP3	0	0	0	0	0	0	0	1	0	0	0	0
20523	Slc25a14	9016	SLC25A14	0	0	0	0	0	0	0	1	0	0	0	0
67963	Npc2	10577	NPC2	0	0	0	0	0	0	0	1	0	0	0	0
215446	Entpd3	956	ENTPD3	0	0	0	0	0	0	0	1	0	0	0	0
225849	Ppp2r5b	5526	PPP2R5B	0	0	0	0	0	0	0	1	0	0	0	0
18408	Slc25a15	10166	SLC25A15	0	0	0	0	0	0	0	1	0	0	0	0
56031	Ppie	10450	PPIE	0	0	0	0	0	0	0	1	0	0	0	0
76650	Srxn1	140809	SRXN1	0	0	0	0	0	0	0	1	0	0	0	0
67213	Cmtm6	54918	CMTM6	0	0	0	0	0	0	0	1	0	0	0	0
17720	mt-Nd4l	4539	MT-ND4L	0	0	0	0	0	0	0	1	0	0	0	0
12856	Cox17	10063	COX17	0	0	0	0	0	0	0	1	0	0	0	0
12555	Cdh15	1013	CDH15	0	0	0	0	0	0	0	1	0	0	0	0
16554	Kif13b	23303	KIF13B	0	0	0	0	0	0	0	1	0	0	0	0
207781	C2cd2	25966	C2CD2	0	0	0	0	0	0	0	1	0	0	0	0
13478	Dpagt1	1798	DPAGT1	0	0	0	0	0	0	0	1	0	0	0	0
14977	Slc39a7	7922	SLC39A7	0	0	0	0	0	0	0	1	0	0	0	0
56048	Lgals8	3964	LGALS8	0	0	0	0	0	0	0	1	0	0	0	0
12521	Cd82	3732	CD82	0	0	0	0	0	0	0	1	0	0	0	0
100972	Rab28	9364	RAB28	0	0	0	0	0	0	0	1	0	0	0	0
56795	Arl10	285598	ARL10	0	0	0	0	0	0	0	1	0	0	0	0
14623	Gjb6	10804	GJB6	0	0	0	0	0	0	0	1	0	0	0	0
14731	Gpaa1	8733	GPAA1	0	0	0	0	0	0	0	1	0	0	0	0
67283	Slc25a19	60386	SLC25A19	0	0	0	0	0	0	0	1	0	0	0	0
246738	Dnajc28	54943	DNAJC28	0	0	0	0	0	0	0	1	0	0	0	0
30937	Lmcd1	29995	LMCD1	0	0	0	0	0	0	0	1	0	0	0	0
74229	Paqr8	85315	PAQR8	0	0	0	0	0	0	0	1	0	0	0	0
22209	Ube2a	7319	UBE2A	0	0	0	0	0	0	0	1	0	0	0	0
69456	Commd10	51397	COMMD10	0	0	0	0	0	0	0	1	0	0	0	0
76561	Snx7	51375	SNX7	0	0	0	0	0	0	0	1	0	0	0	0
80280	Cdk5rap3	80279	CDK5RAP3	0	0	0	0	0	0	0	1	0	0	0	0
103172	Chchd10	400916	CHCHD10	0	0	0	0	0	0	0	1	0	0	0	0
19277	Ptpro	5800	PTPRO	0	0	0	0	0	0	0	1	0	0	0	0
74080	Nmnat3	349565	NMNAT3	0	0	0	0	0	0	0	1	0	0	0	0
22276	Uros	7390	UROS	0	0	0	0	0	0	0	1	0	0	0	0
20597	Smpd1	6609	SMPD1	0	0	0	0	0	0	0	1	0	0	0	0
67117	Dynlt3	6990	DYNLT3	0	0	0	0	0	0	0	1	0	0	0	0
94065	Mrpl34	64981	MRPL34	0	0	0	0	0	0	0	1	0	0	0	0
218490	Btf3	689	BTF3	0	0	0	0	0	0	0	1	0	0	0	0
76205	Stard3nl	83930	STARD3NL	0	0	0	0	0	0	0	1	0	0	0	0
14272	Fnta	2339	FNTA	0	0	0	0	0	0	0	1	0	0	0	0
24064	Spry2	10253	SPRY2	0	0	0	0	0	0	0	1	0	0	0	0
74100	Arpp21	10777	ARPP21	0	0	0	0	0	0	0	1	0	0	0	0
70314	Rabep2	79874	RABEP2	0	0	0	0	0	0	0	1	0	0	0	0
