Q9BVA1,TBB2B,Tubulin β-2B chain,75.1,139
P68371,TBB4B,Tubulin β-4B chain,76.2,142
Q96E17,RAB3C,Ras-related protein Rab-3C,38.3,9
P60842,IF4A1,Eukaryotic initiation factor 4A-I,35.2,8
P20337,RAB3B,Ras-related protein Rab-3B,37,7
Q13310,PABP4,Polyadenylate-binding protein 4,14.4,5
Q9P227,RHG23,ρ GTPase-activating protein 23,11.1,4
Q9H492,MLP3A,Microtubule-associated proteins 1A/1B light chain 3A,29.8,4
P61225,RAP2B,Ras-related protein Rap-2b,25.1,4
P11274,BCR,Breakpoint cluster region protein,11.8,3
Q6ZWB6,KCTD8,BTB/POZ domain-containing protein KCTD8,17.3,3
P49840,GSK3A,Glycogen synthase kinase-3 α,16.6,3
P15121,ALDR,Aldose reductase,12.3,3
P19784,CSK22,Casein kinase II subunit α',15.1,3
Q9UPR0,PLCL2,Inactive phospholipase C-like protein 2,5.4,3
P62834,RAP1A,Ras-related protein Rap-1A,20.1,3
O43815,STRN,Striatin,8.7,3
P33402,GCYA2,Guanylate cyclase soluble subunit α-2,16,3
Q9Y2I1,NISCH,Nischarin,5.4,2
Q9UH62,ARMX3,Armadillo repeat-containing X-linked protein 3,19.8,2
Q9H1K0,RBNS5,Rabenyn-5,10.6,2
Q05469,LIPS,Hormone-sensitive lipase,10.4,2
Q9P265,DIP2B,Disco-interacting protein 2 homolog B,4.8,2
Q8NFV4,ABHDB,α/β Hydrolase domain-containing protein 11,29.2,2
Q9H479,FN3K,Fructosamine-3-kinase,32.4,2
Q8IYB4,PEX5R,PEX5-related protein,10.1,2
Q6PI48,SYDM,"Aspartate–tRNA ligase, mitochondrial",11,2
P29120,NEC1,Neuroendocrine convertase 1,13.3,2
Q9Y5K5,UCHL5,Ubiquitin carboxyl-terminal hydrolase isozyme L5,16.4,2
Q9BVA0,KTNB1,Katanin p80 WD40-containing subunit B1,13.9,2
Q99614,TTC1,Tetratricopeptide repeat protein 1,20.9,2
Q684P5,RPGP2,Rap1 GTPase-activating protein 2,10,2
Q5T8D3,ACBD5,Acyl-CoA-binding domain-containing protein 5,12.2,2
Q16186,ADRM1,Proteasomal ubiquitin receptor ADRM1,16.2,2
Q08380,LG3BP,Galectin-3-binding protein,10.4,2
Q00796,DHSO,Sorbitol dehydrogenase,21.9,2
P53004,BIEA,Biliverdin reductase A,19.3,2
P30520,PURA2,Adenyluccinate synthetase isozyme 2,11.6,3
O95140,MFN2,Mitofusin-2,8.1,2
O75044,FNBP2,SLIT-ROBO Ρ GTPase-activating protein 2,5.2,2
O14744,ANM5,Protein arginine N-methyltransferase 5,8.8,2
O00562,PITM1,Membrane-associated phosphatidylinositol transfer protein 1,6.3,2
Q9UF11,PKHB1,Pleckstrin homology domain-containing family B member 1,19.8,2
Q9P0J1,PDP1,"[Pyruvate dehydrogenase [acetyl-transferring]]-phosphatase 1, mitochondrial",7.4,2
Q9H1V8,S6A17,Na+-dependent neutral amino acid transporter SLC6A17,7.6,2
Q9BPX5,ARP5L,Actin-related protein 2/3 complex subunit 5-like protein,34.6,2
Q96PE5,OPALI,Opalin,25.5,2
Q8NFZ8,CADM4,Cell adhesion molecule 4,13.4,2
Q8NBN7,RDH13,Retinol dehydrogenase 13,12.7,2
Q15126,PMVK,Phosphomevalonate kinase,29.2,2
Q14677,EPN4,Clathrin interactor 1,11.2,2
Q13131,AAPK1,5'-AMP-activated protein kinase catalytic subunit α-1,10.9,2
Q01844,EWS,RNA-binding protein EWS,8.8,2
P62745,ΡB,ρ-Related GTP-binding protein ΡB,18.9,3
P23258,TBG1,Tubulin γ-1 chain,9.8,2
P20810,ICAL,Calpastatin,10.2,2
P14866,HNRPL,Heterogeneous nuclear ribonucleoprotein L,15.1,2
O96000,NDUBA,NADH dehydrogenase [ubiquinone] 1 β subcomplex subunit 10,35.5,3
O75170,PP6R2,Serine/threonine-protein phosphatase 6 regulatory subunit 2,5.7,2
O43741,AAKB2,5'-AMP-activated protein kinase subunit β-2,15.8,2
Q9Y296,TPPC4,Trafficking protein particle complex subunit 4,14.6,2
Q9UL26,RB22A,Ras-related protein Rab-22A,17.5,2
Q9UHA4,LTOR3,Ragulator complex protein LAMTOR3,43.6,2
Q9P121,NTRI,Neurotrimin,9.3,2
Q96AB3,ISOC2,"Isochorismatase domain-containing protein 2, mitochondrial",26.3,2
Q8N4Q0,ZADH2,Zinc-binding alcohol dehydrogenase domain-containing protein 2,9.8,2
Q86X76,NIT1,Nitrilase homolog 1,11.9,2
Q643R3,LPCT4,Lysophospholipid acyltransferase LPCAT4,6.1,2
Q3LXA3,DHAK,Bifunctional ATP-dependent dihydroxyacetone kinase/FAD-AMP lyase (cyclizing),7.1,2
Q14576,ELAV3,ELAV-like protein 3,10.4,2
Q14157,UBP2L,Ubiquitin-associated protein 2-like,3.7,2
Q13049,TRI32,E3 ubiquitin-protein ligase TRIM32,6,2
Q07343,PDE4B,"cAMP-specific 3',5'-cyclic phosphodiesterase 4B",5.8,2
P63313,TYB10,Thymosin β-10,77.3,2
P62158,CALM,Calmodulin,30.2,2
P57105,SYJ2B,Synaptojanin-2-binding protein,25.5,2
P53805,RCAN1,Calcipressin-1,13.1,2
P51513,NOVA1,RNA-binding protein Nova-1,8.4,2
P39656,T48,Dolichyl-diphosphooligosaccharide–protein glycyltransferase 48 kDa subunit,6.4,2
P34897,GLYM,"Serine hydroxymethyltransferase, mitochondrial",10.5,2
P25789,PSA4,Proteasome subunit α type-4,10.3,2
P24539,AT5F1,"ATP synthase subunit B1, mitochondrial",14.5,2
P23610,F8I2,Factor VIII intron 22 protein,11.1,2
P19022,CADH2,Cadherin-2,4.7,2
P11233,RALA,Ras-related protein Ral-A,18.9,2
P07384,CAN1,Calpain-1 catalytic subunit,4.6,2
P04156,PRIO,Major prion protein,15,3
O95352,ATG7,Ubiquitin-like modifier-activating enzyme ATG7,5.4,2
O75521,ECI2,"Enoyl-CoA δ isomerase 2, mitochondrial",9.6,2
O75381,PEX14,Peroxisomal membrane protein PEX14,8.2,2
O14734,ACOT8,Acyl-coenzyme A thioesterase 8,13.2,2
Q9Y4P8,WIPI2,WD repeat domain phosphoinositide-interacting protein 2,8.6,2
Q9UD71,PPR1B,Protein phosphatase 1 regulatory subunit 1B,15.7,2
Q9NS86,LANC2,LanC-like protein 2,6.9,2
Q9NPA0,CO024,UPF0480 protein C15orf24,12,2
Q9H2H8,PPIL3,Peptidyl-prolyl cis-trans isomerase-like 3,20.5,2
Q9H0W9,CK054,Ester hydrolase C11orf54,5.7,2
Q99767,APBA2,Amyloid β A4 precursor protein-binding family A member 2,3.6,2
Q96IX5,USMG5,Up-regulated during skeletal muscle growth protein 5,44.8,2
Q96GK7,FAH2A,Fumarylacetoacetate hydrolase domain-containing protein 2A,10.2,2
Q96DZ1,ERLEC,Endoplasmic reticulum lectin 1,6.8,2
Q8WUH6,CL023,UPF0444 transmembrane protein C12orf23,35.3,2
Q8TBF2,PGFS,Prostamide/prostaglandin F synthase,13.6,2
Q6UUV9,CRTC1,CREB-regulated transcription coactivator 1,5,2
Q6FI81,CPIN1,Anamorsin,9.9,2
Q16718,NDUA5,NADH dehydrogenase [ubiquinone] 1 α subcomplex subunit 5,22.4,2
Q15185,TEBP,Prostaglandin E synthase 3,20,4
Q15165,PON2,Serum paraoxonase/arylesterase 2,7.1,2
Q14353,GAMT,Guanidinoacetate N-methyltransferase,13.1,2
Q13126,MTAP,S-methyl-5'-thioadenine phosphorylase,9.9,2
Q10713,MPPA,Mitochondrial-processing peptidase subunit α,4.4,2
P61956,SUMO2,Small ubiquitin-related modifier 2,33.7,2
P58549,FXYD7,FXYD domain-containing ion transport regulator 7,20,2
P58546,MTPN,Myotrophin,30.5,2
P52758,UK114,Ribonuclease UK114,19,2
P42677,RS27,40S ribosomal protein S27,31,2
P30049,ATPD,"ATP synthase subunit δ, mitochondrial",13.7,2
P27144,KAD4,"Adenylate kinase isoenzyme 4, mitochondrial",9.9,2
P26885,FKBP2,Peptidyl-prolyl cis-trans isomerase FKBP2,9.2,2
P14854,CX6B1,Cytochrome c oxidase subunit 6B1,30.2,3
P05387,RLA2,60S acidic ribosomal protein P2,27,2
P03915,NU5M,NADH-ubiquinone oxidoreductase chain 5,6.1,2
P01834,IGKC,Ig κ chain C region,35.9,2
O43761,SNG3,Synaptogyrin-3,9.6,2
O43759,SNG1,Synaptogyrin-1,10.3,2
O00560,SDCB1,Syntenin-1,7,2
O00217,NDUS8,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial",10,3
O43390,HNRPR,Heterogeneous nuclear ribonucleoprotein R,14.4,2
Q8NDA8,HTR7A,HEAT repeat-containing protein 7A,5.7,4
Q96HE7,ERO1A,ERO1-like protein α,12.8,2
Q8TAC9,SCAM5,Secretory carrier-associated membrane protein 5,12.8,2
Q99726,ZNT3,Zinc transporter 3,14.2,2
P47224,MSS4,Guanine nucleotide exchange factor MSS4,32.5,2
Q13557,KCC2D,Ca2+/calmodulin-dependent protein kinase type II subunit δ,27.1,17
Q9NZ56,FMN2,Formin-2,5.6,2
Q96ID5,IGS21,Immunoglobulin superfamily member 21,6.4,2
P18433,PTPRA,Receptor-type tyrosine-protein phosphatase α,5.5,2
O60488,ACSL4,Long-chain-fatty-acid–CoA ligase 4,9.6,2
Q9NR31,SAR1A,GTP-binding protein SAR1a,22.2,2
O75914,PAK3,Serine/threonine-protein kinase PAK 3,32.2,11
Q9BX68,HINT2,"Histidine triad nucleotide-binding protein 2, mitochondrial",38,2
Q6GYQ0,RGPA1,Ral GTPase-activating protein subunit α-1,4.3,2
Q8NFH8,REPS2,RalBP1-associated Eps domain-containing protein 2,12.7,2
Q9UI40,NCKX2,Na+/K+/Ca2+ exchanger 2,7.3,2
P30405,PPIF,"Peptidyl-prolyl cis-trans isomerase F, mitochondrial",33.8,2
P01009,A1AT,α-1-Antitrypsin,22.5,2
O00483,NDUA4,NADH dehydrogenase [ubiquinone] 1 α subcomplex subunit 4,46.9,4
Q16890,TPD53,Tumor protein D53,16.2,2
O75396,SC22B,Vesicle-trafficking protein SEC22b,17.7,2
O95139,NDUB6,NADH dehydrogenase [ubiquinone] 1 β subcomplex subunit 6,37.5,3
Q9BR01,ST4A1,Sulfotransferase 4A1,23.2,2
P07686,HEXB,β-Hexaminidase subunit β,19.6,3
O14974,MYPT1,Protein phosphatase 1 regulatory subunit 12A,9.7,3
Q8IVF2,AHNK2,Protein AHNAK2,12.5,3
P14927,QCR7,Cytochrome b-c1 complex subunit 7,25.2,3
O95372,LYPA2,Acyl-protein thioesterase 2,15.2,2
P54687,BCAT1,"Branched-chain-amino-acid aminotransferase, cytosolic",3.4,2
O15085,ARHGB,ρ Guanine nucleotide exchange factor 11,15.9,3
P15559,NQO1,NAD(P)H dehydrogenase [quinone] 1,13.5,2
Q8N6N2,TTC9B,Tetratricopeptide repeat protein 9B,15.9,2
O75410,TACC1,Transforming acidic coiled-coil-containing protein 1,9.8,2
P19105,ML12A,Myosin regulatory light chain 12A,18.7,2
O95394,AGM1,Phosphoacetylglucosamine mutase,18.5,2
Q96DB2,HDA11,Histone deacetylase 11,11.2,2
Q9H444,CHM4B,Charged multivesicular body protein 4b,15.2,2
O75340,PDCD6,Programmed cell death protein 6,16.8,2
O60645,EXOC3,Exocyst complex component 3,14.2,3
P48556,PSMD8,26S proteasome non-ATPase regulatory subunit 8,14,3
Q9Y5K8,VATD,V-type proton ATPase subunit D,14.2,2
Q92530,PSMF1,Proteasome inhibitor PI31 subunit,15.9,2
Q12851,M4K2,Mitogen-activated protein kinase kinase kinase kinase 2,3.9,2
Q9P2E9,RRBP1,Ribosome-binding protein 1,21.7,3
Q9UID3,FFR,Protein fat-free homolog,9.7,3
Q86SX6,GLRX5,"Glutaredoxin-related protein 5, mitochondrial",21,2
Q9Y6R0,NUMBL,Numb-like protein,5.9,2
Q86VQ1,GLCI1,Glucocorticoid-induced transcript 1 protein,11.2,2
Q9Y4F1,FARP1,"FERM, ΡGEF and pleckstrin domain-containing protein 1",3.8,2
Q9BV20,MTNA,Methylthioribose-1-phosphate isomerase,10,2
Q7Z3U7,MON2,Protein MON2 homolog,4,2
Q969L2,MAL2,Protein MAL2,18.2,2
Q9C0D0,PHAR1,Phosphatase and actin regulator 1,9.1,2
Q9NV96,CC50A,Cell cycle control protein 50A,11.6,3
P30740,ILEU,Leukocyte elastase inhibitor,8.2,2
P00966,ASSY,Argininosuccinate synthase,10.9,2
Q9NP72,RAB18,Ras-related protein Rab-18,22.3,3
Q9UBI1,COMD3,COMM domain-containing protein 3,24.6,3
P62993,GRB2,Growth factor receptor-bound protein 2,16.6,2
P61421,VA0D1,V-type proton ATPase subunit d 1,11.1,2
A6NL28,TPM3L,Putative tropomyosin α-3 chain-like protein,19.7,2
Q8IVF5,TIAM2,T-lymphoma invasion and metastasis-inducing protein 2,9.8,3
Q9HAT2,SIAE,Sialate O-acetylesterase,5,2
Q9NZJ7,MTCH1,Mitochondrial carrier homolog 1,11.1,3
Q9UNA1,RHG26,ρ GTPase-activating protein 26,9.5,2
Q3YEC7,RBEL1,Rab-like protein 1,4.4,2
P49755,TMEDA,Transmembrane emp24 domain-containing protein 10,21.5,2
Q03001,DYST,Dystonin,6,5
P20340,RAB6A,Ras-related protein Rab-6A,27.9,3
Q53HC9,TSSC1,Protein TSSC1,20.2,3
Q9NQ48,LZTL1,Leucine zipper transcription factor-like protein 1,21.1,2
Q9NNW7,TRXR2,"Thioredoxin reductase 2, mitochondrial",9,2
O96008,TOM40,Mitochondrial import receptor subunit TOM40 homolog,10,2
O14733,MP2K7,Dual specificity mitogen-activated protein kinase kinase 7,20.8,2
P28676,GRAN,Grancalcin,15.7,2
Q9Y5X1,SNX9,Sorting nexin-9,7.9,2
O14562,UBFD1,Ubiquitin domain-containing protein UBFD1,15.5,2
P28070,PSB4,Proteasome subunit β type-4,9.1,2
O43772,MCAT,Mitochondrial carnitine/acylcarnitine carrier protein,9,2
Q9H270,VPS11,Vacuolar protein sorting-associated protein 11 homolog,9.7,2
Q6ZVL6,CK041,UPF0606 protein C11orf41,4.9,2
O94985,CSTN1,Calsyntenin-1,5,2
Q8N766,K0090,Uncharacterized protein KIAA0090,6,2
Q9UHJ6,SHPK,Sedoheptulokinase,6.9,2
P63096,GNAI1,Guanine nucleotide-binding protein Gi subunit α-1,19.2,5
O95721,SNP29,Synaptosomal-associated protein 29,29.8,2
Q9UQN3,CHM2B,Charged multivesicular body protein 2b,26.8,2
Q13586,STIM1,Stromal interaction molecule 1,20.3,2
O76041,NEBL,Nebulette,11.9,4
Q9NRA0,SPHK2,Sphingosine kinase 2,4.1,2
O00232,PSD12,26S proteasome non-ATPase regulatory subunit 12,4.4,2
Q15067,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,7.4,2
Q8N8S7,ENAH,Protein enabled homolog,13.9,2
P61221,ABCE1,ATP-binding cassette sub-family E member 1,11.5,2
P06132,DCUP,Uroporphyrinogen decarboxylase,10.4,2
Q5FWE3,PRRT3,Proline-rich transmembrane protein 3,5.2,2
Q7Z460,CLAP1,CLIP-associating protein 1,7.2,4
Q15223,PVRL1,Poliovirus receptor-related protein 1,10.4,2
O95865,DDAH2,"NG,NG-dimethylarginine dimethylaminohydrolase 2",28.8,3
P62805,H4,Histone H4,49.5,2
P61077,UB2D3,Ubiquitin-conjugating enzyme E2 D3,14.3,2
P21589,5NTD,5'-nucleotidase,6.1,2
Q96S90,LYSM1,LysM and putative peptidoglycan-binding domain-containing protein 1,19.8,2
O15145,ARPC3,Actin-related protein 2/3 complex subunit 3,27.5,2
P12694,ODBA,"2-oxoisovalerate dehydrogenase subunit α, mitochondrial",17.8,2
O43739,CYH3,Cytohesin-3,10,2
O75131,CPNE3,Copine-3,8.4,4
P23381,SYWC,"Tryptophan–tRNA ligase, cytoplasmic",11.5,3
Q9UHD1,CHRD1,Cysteine and histidine-rich domain-containing protein 1,9.6,3
O95319,CELF2,CUGBP Elav-like family member 2,11.4,2
Q99250,SCN2A,Na+ channel protein type 2 subunit α,6.1,3
Q6PI78,TMM65,Transmembrane protein 65,17.9,2
Q8TCS8,PNPT1,"Polyribonucleotide nucleotidyltransferase 1, mitochondrial",11.9,2
Q9GZS3,WDR61,WD repeat-containing protein 61,20,2
Q6IAA8,LTOR1,Ragulator complex protein LAMTOR1,15.5,2
Q969X5,ERGI1,Endoplasmic reticulum-Golgi intermediate compartment protein 1,7.6,2
O60664,PLIN3,Perilipin-3,6.9,2
Q9GZY8,MFF,Mitochondrial fission factor,12.3,2
O00743,PPP6,Serine/threonine-protein phosphatase 6 catalytic subunit,8.2,2
Q9BS92,NPS3B,Protein NipSnap homolog 3B,21.5,3
Q6KCM7,SCMC2,Ca2+-binding mitochondrial carrier protein SCaMC-2,5.1,2
Q16720,AT2B3,Plasma membrane Ca2+-transporting ATPase 3,16,12
P63027,VAMP2,Vesicle-associated membrane protein 2,49.1,2
Q96A49,SYAP1,Synapse-associated protein 1,30.1,2
Q96AX1,VP33A,Vacuolar protein sorting-associated protein 33A,13.4,2
Q7Z6Z7,HUWE1,E3 ubiquitin-protein ligase HUWE1,4.9,4
Q92871,PMM1,Phosphomannomutase 1,19.9,2
O95670,VATG2,V-type proton ATPase subunit G 2,44.1,2
P05204,HMGN2,Non-histone chromosomal protein HMG-17,51.1,2
P42785,PCP,Lysomal Pro-X carboxypeptidase,7.7,1
P21333,FLNA,Filamin-A,5.4,3
O43615,TIM44,Mitochondrial import inner membrane translocase subunit TIM44,7.3,2
Q5SQN1,SNP47,Synaptosomal-associated protein 47,4.7,2
P48637,GSHB,Glutathione synthetase,11,2
O14980,XPO1,Exportin-1,4.9,2
O43865,SAHH2,Putative adenylhomocysteinase 2,25.1,8
P02649,APOE,Apolipoprotein E,21.1,2
P49773,HINT1,Histidine triad nucleotide-binding protein 1,38.1,3
O94805,ACL6B,Actin-like protein 6B,10.3,2
P45983,MK08,Mitogen-activated protein kinase 8,19.9,6
Q13614,MTMR2,Myotubularin-related protein 2,5.1,2
Q9Y2Q3,GSTK1,Glutathione S-transferase κ 1,11.5,2
P05362,ICAM1,Intercellular adhesion molecule 1,8.1,2
Q14444,CAPR1,Caprin-1,11.1,2
P30837,AL1B1,"Aldehyde dehydrogenase X, mitochondrial",9.9,3
O14827,RGRF2,Ras-specific guanine nucleotide-releasing factor 2,7,2
P26196,DDX6,Probable ATP-dependent RNA helicase DDX6,17.2,2
Q96BM9,ARL8A,ADP-ribosylation factor-like protein 8A,24.2,4
Q9ULH7,MKL2,MKL/myocardin-like protein 2,6.3,2
Q9BWS9,CHID1,Chitinase domain-containing protein 1,11.5,2
Q08174,PCDH1,Protocadherin-1,7.5,3
P49902,5NTC,Cytosolic purine 5'-nucleotidase,7.5,2
Q15042,RB3GP,Rab3 GTPase-activating protein catalytic subunit,12.7,2
O75431,MTX2,Metaxin-2,10.3,1
Q9Y2E4,DIP2C,Disco-interacting protein 2 homolog C,6.5,2
Q6NXS1,IPP2M,Putative protein phosphatase inhibitor 2-like protein 3,34.6,1
O00273,DFFA,DNA fragmentation factor subunit α,13.9,2
P62244,RS15A,40S ribosomal protein S15a,26.2,1
Q9Y230,RUVB2,RuvB-like 2,13,1
Q9NUB1,ACS2L,"Acetyl-coenzyme A synthetase 2-like, mitochondrial",8.1,1
Q9UMY4,SNX12,Sorting nexin-12,39,3
Q9Y333,LSM2,U6 snRNA-associated Sm-like protein LSm2,28.4,1
P02679,FIBG,Fibrinogen γ chain,7.3,1
Q01650,LAT1,Large neutral amino acids transporter small subunit 1,4.5,1
Q9Y3A5,SBDS,Ribosome maturation protein SBDS,22.4,1
Q8IXI2,MIRO1,Mitochondrial Ρ GTPase 1,7.6,2
P53602,MVD1,Diphosphomevalonate decarboxylase,8.8,1
P18206,VINC,Vinculin,14.5,2
P49915,GUAA,GMP synthase [glutamine-hydrolyzing],6.1,1
P63244,GBLP,Guanine nucleotide-binding protein subunit β-2-like 1,14.2,1
P04049,RAF1,RAF proto-oncogene serine/threonine-protein kinase,6.2,1
P05230,FGF1,Fibroblast growth factor 1,23.9,1
P52429,DGKE,Diacylglycerol kinase ε,4.4,1
P52564,MP2K6,Dual specificity mitogen-activated protein kinase kinase 6,13.5,1
Q9HCJ6,VAT1L,Synaptic vesicle membrane protein VAT-1 homolog-like,17.9,1
O00408,PDE2A,"cGMP-dependent 3',5'-cyclic phosphodiesterase",7.8,1
Q15120,PDK3,"[Pyruvate dehydrogenase [lipoamide]] kinase isozyme 3, mitochondrial",16.8,1
Q9NUP9,LIN7C,Protein lin-7 homolog C,48.7,6
O14561,ACPM,"Acyl carrier protein, mitochondrial",20.5,2
P47897,SYQ,Glutamine–tRNA ligase,7.6,1
P49721,PSB2,Proteasome subunit β type-2,17.4,1
Q9H0U4,RAB1B,Ras-related protein Rab-1B,53.2,7
Q9P2T1,GMPR2,GMP reductase 2,19,1
Q9H254,SPTN4,"Spectrin β chain, brain 3",6.7,7
Q9BUP3,HTAI2,Oxidoreductase HTATIP2,17.8,1
O75334,LIPA2,Liprin-α-2,11.6,2
P61586,ΡA,Transforming protein ΡA,20.7,3
P23786,CPT2,"Carnitine O-palmitoyltransferase 2, mitochondrial",9.3,1
Q9UHQ9,NB5R1,NADH-cytochrome b5 reductase 1,13.8,2
Q9UJ14,GGT7,γ-Glutamyltransferase 7,4.7,1
Q8NCW5,NNRE,NAD(P)H-hydrate epimerase,8,1
Q9Y342,PLLP,Plasmolipin,21.4,2
Q13492,PICAL,Phosphatidylinositol-binding clathrin assembly protein,9,3
O00478,BT3A3,Butyrophilin subfamily 3 member A3,13,1
Q8TDX7,NEK7,Serine/threonine-protein kinase Nek7,12.3,1
P42330,AK1C3,Aldo-keto reductase family 1 member C3,16.1,3
Q9Y2K9,STB5L,Syntaxin-binding protein 5-like,9.2,1
Q96CS3,FAF2,FAS-associated factor 2,13.5,1
Q9HCK4,ROBO2,Roundabout homolog 2,8.1,1
O95294,RASL1,RasGAP-activating-like protein 1,11.9,1
P11169,GTR3,"Solute carrier family 2, facilitated glucose transporter member 3",8.9,1
O00244,ATOX1,Copper transport protein ATOX1,64.7,2
Q86YS7,K0528,Uncharacterized protein KIAA0528,4,1
Q6PCB7,S27A1,Long-chain fatty acid transport protein 1,5.4,1
Q13418,ILK,Integrin-linked protein kinase,7.3,1
Q13148,TADBP,TAR DNA-binding protein 43,8,1
Q92841,DDX17,Probable ATP-dependent RNA helicase DDX17,12.2,2
Q9UNF0,PACN2,Protein kinase C and casein kinase substrate in neurons protein 2,9.3,2
O43272,PROD,"Proline dehydrogenase 1, mitochondrial",9.3,1
Q9UBS4,DJB11,DnaJ homolog subfamily B member 11,11.7,1
Q9BRQ6,CHCH6,Coiled-coil-helix-coiled-coil-helix domain-containing protein 6,16.2,1
P68036,UB2L3,Ubiquitin-conjugating enzyme E2 L3,15.6,1
P11441,UBL4A,Ubiquitin-like protein 4A,14,1
Q8IYU2,HACE1,E3 ubiquitin-protein ligase HACE1,8.5,1
Q5VUB5,F1711,Protein FAM171A1,3.8,1
Q14C86,GAPD1,GTPase-activating protein and VPS9 domain-containing protein 1,1.9,1
Q9NRR5,UBQL4,Ubiquilin-4,11.8,4
P29992,GNA11,Guanine nucleotide-binding protein subunit α-11,23.4,3
O14787,TNPO2,Transportin-2,2.8,1
Q9NZN5,ARHGC,ρ Guanine nucleotide exchange factor 12,6.4,1
Q00169,PIPNA,Phosphatidylinositol transfer protein α isoform,19.3,1
P05198,IF2A,Eukaryotic translation initiation factor 2 subunit 1,19.1,1
Q96HS1,PGAM5,"Serine/threonine-protein phosphatase PGAM5, mitochondrial",9,1
Q13838,DX39B,Spliceosome RNA helicase DDX39B,7,1
P09455,RET1,Retinol-binding protein 1,23,1
P09038,FGF2,Fibroblast growth factor 2,11.1,1
Q9Y6X5,ENPP4,Ectonucleotide pyrophosphatase/phosphodiesterase family member 4,5.3,1
Q5QJ74,TBCEL,Tubulin-specific chaperone cofactor E-like protein,7.5,1
Q8N9I0,SYT2,Synaptotagmin-2,22.2,7
Q9UJS0,CMC2,Ca2+-binding mitochondrial carrier protein Aralar2,14.2,4
Q68DU8,KCD16,BTB/POZ domain-containing protein KCTD16,19.4,3
Q96FJ2,DYL2,"Dynein light chain 2, cytoplasmic",48.3,3
P18085,ARF4,ADP-ribosylation factor 4,15.6,2
Q5JU85 IQEC2,,IQ motif and SEC7 domain-containing protein 2,10.2,3
Q86UP2 KTN1,,Kinectin,11.6,1
Q9UG63 ABCF2,,ATP-binding cassette sub-family F member 2,14.9,1
P38159 RBMX,,"RNA-binding motif protein, X chromosome",21.7,1
Q9H2X0 CHRD,,Chordin,7.3,1
Q86T65 DAAM2,,Disheveled-associated activator of morphogenesis 2,7.2,2
Q7Z2W4 ZCCHV,,Zinc finger CCCH-type antiviral protein 1,8.8,1
Q93034 CUL5,,Cullin-5,7.6,1
P28288 ABCD3,,ATP-binding cassette sub-family D member 3,10.6,1
Q8WWV3 RT4I1,,"Reticulon-4-interacting protein 1, mitochondrial",13.1,2
Q8NEU8 DP13B,,DCC-interacting protein 13-β,7.8,1
Q5JTV8 TOIP1,,Torsin-1A-interacting protein 1,6.7,1
Q5JPH6 SYEM,,"Probable glutamate–tRNA ligase, mitochondrial",16.6,1
Q13442 HAP28,,28 kDa heat- and acid-stable phosphoprotein,18.2,1
P51784 UBP11,,Ubiquitin carboxyl-terminal hydrolase 11,5.3,1
P46060 RAGP1,,Ran GTPase-activating protein 1,7,1
P35813 PPM1A,,Protein phosphatase 1A,10.2,1
P30050 RL12,,60S ribosomal protein L12,18.8,2
O95208 EPN2,,Epsin-2,7.5,1
Q9Y463 DYR1B,,Dual specificity tyrosine-phosphorylation-regulated kinase 1B,3.7,1
Q9NQW7 XPP1,,Xaa-Pro aminopeptidase 1,4.5,1
Q9H6R3 ACSS3,,"Acyl-CoA synthetase short-chain family member 3, mitochondrial",6.4,1
Q9BQ69 MACD1,,MACRO domain-containing protein 1,12.6,1
Q8IUQ0 CLVS1,,Clavesin-1,7.9,1
Q13011 ECH1,,"Δ(3,5)-Δ(2,4)-dienoyl-CoA isomerase, mitochondrial",8.2,1
P55735 SEC13,,Protein SEC13 homolog,12.7,1
Q9NPB6 PAR6A,,Partitioning defective 6 homolog α,6.9,2
Q9H313 TTYH1,,Protein tweety homolog 1,5.1,1
Q9BW62 KATL1,,Katanin p60 ATPase-containing subunit A-like 1,3.9,1
Q8WVC6 DCAKD,,Dephospho-CoA kinase domain-containing protein,11.3,1
Q6ZMI0 PPR21,,Protein phosphatase 1 regulatory subunit 21,3.1,1
Q13155 AIMP2,,Aminoacyl tRNA synthase complex-interacting multifunctional protein 2,4.7,1
P62306 RUXF,,Small nuclear ribonucleoprotein F,39.5,1
P53365 ARFP2,,Arfaptin-2,8.5,1
P21926 CD9,,CD9 antigen,9.6,1
Q71U36 TBA1A,,Tubulin α-1A chain,74.7,127
P60709 ACTB,,"Actin, cytoplasmic 1",71.2,110
P02042 HBD,,Hæmoglobin subunit δ,51,10
P11277 SPTB1,,"Spectrin β chain, erythrocyte",9.2,12
O75828 CBR3,,Carbonyl reductase [NADPH] 3,28.5,8
P22392 NDKB,,Nucleoside diphosphate kinase B,40.8,5
P31943 HNRH1,,Heterogeneous nuclear ribonucleoprotein H,18.3,5
P54920 SNAA,,α-Soluble NSF attachment protein,30.2,5
P61026 RAB10,,Ras-related protein Rab-10,22.5,5
Q15286,RAB35,Ras-related protein Rab-35,21.9,4
Q9H1K4,GHC2,Mitochondrial glutamate carrier 2,32.4,4
Q9P0L2,MARK1,Serine/threonine-protein kinase MARK1,11.8,4
Q86YQ8,CPNE8,Copine-8,10.8,3
O00203,AP3B1,AP-3 complex subunit β-1,16.5,4
